Candidate,Cell_Viability,Necrosis,Cytoplasm_area,Cell_Death,Nuclei_Area,Bioactivity
Compound_I-N-66,21.49966887,530.9095989,34.64743502,53.51212788,64.69734999,0.15048248
Compound_I-N-67,12.43289256,91.08247021,14.18019659,22.36430163,28.46163252,0.122902061
Compound_I-N-68,32.33924506,1441.619596,49.85307406,67.70062149,72.2303283,0.341303208
Compound_I-N-69,21.0952939,368.3327756,34.52601575,58.66414731,58.26654352,0.115919999
Compound_I-N-70,11.36288262,66.44629572,12.48121299,21.06075858,28.25107694,0.10406368
Compound_I-N-71,9.124838602,71.00057831,9.647165943,14.68729298,21.00766981,0.074448281
Compound_I-N-72,16.09245511,112.2607784,13.80120874,22.97170981,38.52537458,0.11976387
Compound_I-N-73,25.37013081,682.8218166,39.13568735,73.81874223,63.08594104,0.155764882
Compound_I-N-74,37.98968006,2193.204642,56.22659797,98.47281597,100.805571,0.255640786
Compound_I-N-75,15.80611009,201.3958236,30.84097998,34.71308248,52.76355579,0.265563242
Compound_I-N-76,10.57181222,60.43853872,8.439490352,13.75415694,17.47838822,0.093531003
Compound_I-N-77,39.84966099,2143.799089,87.37534204,141.1726864,145.0506394,0.415588628
Compound_I-N-78,13.22143497,76.05911352,10.27485618,14.78076665,25.09095979,0.101433644
Compound_I-N-79,30.59630424,1669.076118,72.93088654,119.410238,93.98812738,0.310317077
Compound_I-N-80,17.72143153,157.9504341,17.17387293,27.26764728,49.64999036,0.119508532
Compound_I-N-81,68.78392225,12692.19282,91.12395507,178.8393275,167.3880335,0.272011831
Compound_I-N-82,19.88697683,125.1844273,13.38852153,18.9150278,39.08405727,0.146539165
Compound_I-N-83,45.46470535,4635.518774,53.75273415,86.89493554,114.1110845,0.161569822
Compound_I-N-84,31.21282364,3496.090221,77.50854722,129.3311266,99.70100908,0.311880471
Compound_I-N-85,17.45444718,160.1894702,15.99070109,25.99204245,45.6791009,0.122293243
Compound_I-N-86,9.189377097,38.53606673,9.379489338,12.68654747,20.51198774,0.100353459
Compound_I-N-87,8.111090518,41.51735569,9.594105665,12.39778329,20.81574925,0.080251088
Compound_I-N-88,13.13553952,52.69814198,9.965909789,14.73241192,23.75155182,0.138831907
Compound_I-N-89,14.43775598,62.3080355,9.357838614,12.65026587,23.76361864,0.128147786
Compound_I-N-90,17.03841737,62.45972757,10.72686578,14.3326823,26.84911478,0.087956766
Compound_I-N-91,7.896974995,25.71979401,8.404995737,11.15189817,17.26317734,0.103681512
Compound_I-N-92,106.3916561,N/A,1433.863945,4149.908064,1718.818813,0.111764803
Compound_I-N-93,6.964707343,39.6152829,8.111388929,11.9519137,18.30747808,0.102134572
Compound_I-N-94,6.356881482,25.12996591,6.028317758,8.007351283,12.16568102,0.068665829
Compound_I-N-95,7.953254256,55.41933813,7.645845922,11.20899489,16.97124131,0.079148822
Compound_I-N-97,5.63322847,17.2279942,4.853018115,6.453658315,10.47106002,0.087785797
Compound_I-N-98,6.967844934,35.8363465,7.391953087,10.78918049,16.31374346,0.09722557
Compound_I-N-99,7.51049485,53.90863941,8.123173531,10.41672391,16.76716578,0.061593288
Compound_I-N-100,9.720852401,62.62690411,8.34569371,12.0424564,19.01113632,0.093032247
Compound_I-N-101,5.150537149,23.79085978,5.177018083,7.127932111,9.314088144,0.102106125
Compound_I-N-102,5.050112643,20.07998544,3.948878481,5.374036708,8.730279774,0.097605148
Compound_I-N-103,7.357450337,38.42807898,7.879971385,11.43011478,16.07129512,0.102780029
Compound_I-N-104,10.60420119,73.14050482,9.611227754,14.26087257,21.79699881,0.092484551
Compound_I-N-105,7.846920638,38.35051945,8.339678552,11.7696221,17.92047598,0.109697664
Compound_I-N-106,5.088931765,15.75842022,4.097202736,5.325479423,8.667807733,0.070757288
Compound_I-N-107,9.139730474,77.76546299,9.225900188,14.52129456,21.6510844,0.080971067
Compound_I-N-108,9.312088189,65.66978987,10.74229884,18.21385869,25.07950737,0.109677613
Compound_I-N-109,7.698324954,62.1911243,7.479765766,11.92302004,18.32584077,0.067137085
Compound_I-N-111,15.47414429,201.9671416,19.01230923,33.44294594,50.96756462,0.111423149
Compound_I-N-113,16.24171997,244.8699456,19.60458568,37.24135324,55.09439163,0.131140635
Compound_I-N-115,21.07459131,689.8180562,24.79320187,55.23178618,58.90424148,0.114410822
Compound_I-N-116,19.06023355,562.8069122,20.84169376,48.58393399,54.83215203,0.115289967
Compound_I-N-117,12.21110744,108.2865195,11.96961811,20.16689365,26.7437429,0.080516205
Compound_I-N-118,13.19744902,56.7458038,12.54436338,18.37001248,26.08333635,0.123183529
Compound_I-N-119,9.460308735,100.0357986,9.521482879,18.09781667,21.40031682,0.071303582
Compound_I-N-120,9.22407305,107.5389675,9.38977128,19.7916618,21.79809989,0.077446695
Compound_I-N-121,14.06443384,150.8018389,12.49566157,26.94648931,30.86920594,0.080984206
Compound_I-N-122,15.94821833,303.3898888,14.11705625,34.33057648,36.09459221,0.094969481
Compound_I-N-123,11.54271912,154.7519671,11.58514174,26.90481145,93.35255612,0.086679975
Compound_I-N-124,14.3865993,185.4786264,13.32341844,29.82660869,31.36009402,0.090463073
Compound_I-N-125,17.47373739,295.3587382,13.74998593,34.24921574,37.24524573,0.098385486
Compound_I-N-126,11.73512329,48.53010461,10.6976038,17.01572817,24.16433004,0.122298372
Compound_I-N-127,17.02948313,407.2840924,16.40135089,35.43566675,44.33737703,0.111285707
Compound_I-N-128,8.375013933,25.26279242,6.729072747,9.932379897,15.72758353,0.096925085
Compound_I-N-129,4.945048645,20.68001271,4.615271517,5.956548988,9.374089307,0.08854574
Compound_I-N-130,7.210580689,24.99100052,6.737564583,9.640502209,14.3149271,0.077965157
Compound_I-N-131,8.541862237,22.69447968,5.670873552,10.16061161,12.28189648,0.08678331
Compound_I-N-132,8.379352132,25.92859797,6.691985957,11.66706588,12.91106511,0.081338267
Compound_I-N-133,22.67574515,207.7650082,19.93552742,41.55585158,53.44062978,0.085606751
Compound_I-N-134,6.732020226,21.16900356,6.661170466,8.161774896,13.78453763,0.061699143
Compound_I-N-135,19.14728032,556.2526487,22.92008566,49.07047946,50.93829302,0.097185477
Compound_I-N-136,43.8345683,105219.0966,80.59604436,155.9143531,129.5059947,0.184083974
Compound_I-N-137,17.87500744,308.0447259,19.52902965,39.63635856,46.53548219,0.089622337
Compound_I-N-138,10.66049245,58.65728679,10.12764653,15.63114149,21.52779319,0.077316082
Compound_I-N-139,14.26129817,236.2800923,13.21931609,28.07577674,31.3489637,0.102753661
Compound_I-N-140,12.81322437,50.4178964,10.4421459,19.82530525,23.54036102,0.087348933
Compound_I-N-141,45.58966814,16379.98969,80.89655031,169.8915519,154.392426,0.265230713
Compound_I-N-142,9.625764759,64.81294706,8.230959832,13.52804844,14.9481112,0.083020278
Compound_I-N-143,12.18778366,82.11904096,9.082503872,15.23590847,19.61613257,0.082782101
Compound_I-N-144,9.047117141,68.47459464,8.785127455,13.03586751,16.5123632,0.068725736
Compound_I-N-145,16.54502624,256.1948421,29.47404384,59.00039977,44.15089588,0.121029149
Compound_I-N-146,23.91524893,22380.38377,55.91741431,206.7684942,108.7791351,0.151069373
Compound_I-N-147,18.3461154,345.5852722,28.49990979,45.29013093,60.39164097,0.108540908
Compound_I-N-148,9.048354899,27.99504064,7.465629898,10.27800027,16.60743675,0.068364114
Compound_I-N-149,8.509580182,38.96330479,6.334858565,9.915419335,14.73156327,0.076828736
Compound_I-N-150,5.919898278,18.12300807,4.482608859,6.682010109,8.471018038,0.078588145
Compound_I-N-151,11.31775295,57.14217949,13.5787053,20.96605011,31.106156,0.102948107
Compound_I-N-152,28.02989496,4267.23778,61.45114009,116.5191046,93.8702148,0.471624538
Compound_I-N-154,7.007083178,18.02111092,4.744171861,7.182934734,9.954210463,0.085168614
Compound_I-N-155,23.35250762,4176.008256,38.35049502,131.3436145,87.23446879,0.102272676
Compound_I-N-156,10.16692356,35.04194086,8.090162897,11.7565525,19.81319023,0.09483285
Compound_I-N-157,10.06577629,65.08111686,10.35966622,17.92523868,25.40799059,0.074322464
Compound_I-N-158,30.56205757,10912.22784,45.95669252,129.3238899,103.5965855,0.143078129
Compound_I-N-159,23.51557282,10996.71099,52.31972791,113.5130413,84.46021304,0.145315517
Compound_I-N-160,9.187959368,70.35084379,10.27958122,18.56829359,21.8741422,0.094618354
Compound_I-N-161,28.36882305,32194.64221,49.36517767,93.4834151,105.5481616,0.34311626
Compound_I-N-162,36.46217021,1414627.83,64.68510936,122.8423523,131.1142432,0.281089075
Compound_I-N-163,31.51135265,7959.888191,60.48546281,120.418208,106.4322139,0.202741644
Compound_I-N-164,9.540403082,35.50179005,6.741198581,12.67308138,16.08073301,0.100162508
Compound_I-N-165,30.77256004,45974.91901,69.05679045,172.9910822,131.7210472,0.216146729
Compound_I-N-166,11.47907592,45.55311844,11.02455775,18.48925384,23.28389859,0.080103668
Compound_I-N-167,8.536063057,23.82283618,4.941113264,9.870447208,11.24209354,0.08627748
Compound_I-N-168,8.360665825,29.14665348,6.821869864,10.96857141,17.73375845,0.097683238
Compound_I-N-169,21.11942345,2112.129204,41.36169601,112.813272,83.3431717,0.147151426
Compound_I-N-170,23.80740945,3160.632697,92.08214864,98.09633824,78.84733026,0.115790763
Compound_I-N-171,12.3839911,84.38219322,12.43137076,25.2299739,29.13603284,0.101983075
Compound_I-N-172,10.31650407,34.39540763,6.611108551,10.34247807,15.06837534,0.083837109
Compound_I-N-173;Compound_I-N-214,9.05869539,58.60691972,10.74894819,18.63807849,26.09471143,0.076046579
Compound_I-N-174,12.78189392,57.34408372,9.932697296,15.45172587,18.96096444,0.105019529
Compound_I-N-175,8.638519274,32.73504204,7.813238441,11.24323963,17.84192762,0.087018761
Compound_I-N-176,22.92359453,2435.196755,42.76308323,94.92943958,78.97061713,0.168238273
Compound_I-N-177,34.08076085,13344.62535,47.39803841,148.1683241,95.98891709,0.183383533
Compound_I-N-178,36.17909753,455881.8353,101.0502052,221.9559202,148.5616403,0.223362839
Compound_I-N-179,35.27532691,7999.418496,50.56603979,144.8295139,96.71992598,0.156416309
Compound_I-N-180,9.384319224,45.35226193,7.736078181,10.39386772,15.38322184,0.082289402
Compound_I-N-181,10.85693435,59.63858971,11.1133251,18.44961113,26.94226412,0.074618291
Compound_I-N-182;Compound_I-N-186,28.82793505,2986.380441,49.17843239,90.29641344,82.38188847,0.161841257
Compound_I-N-183,10.38009425,50.60461012,10.19052864,13.61147244,23.76115895,0.092328228
Compound_I-N-184,11.80896707,106.8591175,18.07570074,29.50073168,30.40522066,0.148515409
Compound_I-N-185,9.796252651,57.25515971,9.117638297,17.61125767,23.5139387,0.081884548
Compound_I-N-187,12.79585901,98.94057768,13.56207592,23.64183449,31.96090305,0.081729068
Compound_I-N-188,9.382520685,31.12055101,7.563374733,9.978011351,17.94985049,0.108355564
Compound_I-N-189,12.42900334,95.67602521,12.32047561,22.60665782,26.6504473,0.089122023
Compound_I-N-190,28.91501202,47541.2202,60.38304681,143.038501,118.0782304,0.21835325
Compound_I-N-191,14.88457496,38.72739711,8.29772471,13.8131972,19.99868743,0.102545855
Compound_I-N-192,4.619664704,10.94908252,3.091820949,3.671215227,5.281730359,0.071055879
Compound_I-N-193,12.04540517,36.74114655,8.673094682,17.29830967,22.31381064,0.094679301
Compound_I-N-194,10.55295548,45.7144935,8.797771139,14.09174656,18.7682434,0.090116236
Compound_I-N-195,30.37968854,9600.703497,44.45618383,108.1224016,76.91184407,0.134623529
Compound_I-N-196,9.646839893,37.736847,7.783582181,10.79901751,16.65974933,0.080939558
Compound_I-N-197,7.402182343,28.15405429,7.736019343,12.25363893,15.57073344,0.114745981
Compound_I-N-198,10.0220927,82.99969566,10.1724081,17.86828757,28.3647115,0.072819617
Compound_I-N-199,10.67074627,76.85175881,10.75198296,17.58154717,27.79589646,0.084171157
Compound_I-N-200;Compound_I-N-271,23.16755209,1395.996885,41.09646003,98.69239516,81.11747458,0.147229498
Compound_I-N-201,24.86765316,8411.140915,41.72854939,102.2244146,77.24243418,0.120807365
Compound_I-N-202,12.17055045,130.3917172,17.34638034,24.27480462,30.06674552,0.230938601
Compound_I-N-203,7.938256536,27.83991954,5.389739335,8.709670316,12.75055687,0.069517748
Compound_I-N-204,9.196235139,55.60741578,8.922134064,16.25155765,23.21133499,0.079416234
Compound_I-N-205,8.99046401,57.8759504,9.958023068,16.41311452,22.15492841,0.077016893
Compound_I-N-206,8.616140875,31.74056118,7.338365158,11.61251216,13.87129787,0.07679421
Compound_I-N-207,8.368723016,27.64040895,7.289682415,10.77868793,16.71773826,0.099734673
Compound_I-N-208,33.05104178,106445.6979,59.07532237,177.2014093,117.3413264,0.132690707
Compound_I-N-209,36.3795078,6028.666225,69.56658724,113.7345777,124.3486242,0.264707791
Compound_I-N-210,39.39089103,883908.1776,76.94648929,174.1739969,161.8941845,0.207468572
Compound_I-N-211,10.91350821,33.8906367,5.682631907,10.78835285,12.40866372,0.077434323
Compound_I-N-212,33.63327178,13102.9408,81.52735911,163.9646147,121.9910224,0.296659221
Compound_I-N-213,16.5399999,149.7373694,27.64659307,46.14343186,50.24359189,0.135266543
Compound_I-N-215,24.90385753,5955.780994,45.86882324,104.668818,94.43252115,0.226863195
Compound_I-N-216,22.5333546,832.7013123,33.81478084,77.12247521,69.77039484,0.134631134
Compound_I-N-217,30.98045611,4588.566864,51.6939006,82.73466076,97.66372214,0.204855984
Compound_I-N-218,35.34462619,5215855699,98.47462274,166.2285877,206.5882739,0.310243605
Compound_I-N-219,21.2000128,349.5955899,37.035308,50.90228101,58.55648437,0.315470772
Compound_I-N-220,33.32004099,838.8124697,39.43462844,74.13569879,90.52266411,0.426323683
Compound_I-N-221,32.91918404,1195258.208,80.23815134,209.8896882,148.6419562,0.256556196
Compound_I-N-222,37.89926625,6446.973838,95.07528983,216.8033896,136.5562278,0.241569526
Compound_I-N-223,33.47173477,87141.88696,71.98464022,113.9152263,105.4551778,0.563983922
Compound_I-N-224,17.17084895,840.1285433,35.92201668,52.52131832,58.92001296,0.146030401
Compound_I-N-225,36.30214687,5061.212375,69.24973758,114.0089329,114.4090008,0.560907619
Compound_I-N-226,17.74488357,464.8202598,28.51931164,55.91521831,53.69718884,0.130423488
Compound_I-N-227,15.22648747,95.22313803,11.91107116,21.921609,27.57428462,0.078317407
Compound_I-N-228,20.49109469,1673.542205,26.00355304,65.16417693,55.80831638,0.106374962
Compound_I-N-229,21.62325582,1005.893413,36.13522014,74.52699082,70.15055565,0.104435732
Compound_I-N-230,18.23560741,357.3493686,27.17165529,47.12668316,63.31849904,0.124870928
Compound_I-N-231,24.98154814,10598.5915,62.7140893,163.6947674,106.5173403,0.161580267
Compound_I-N-232,31.41380302,81924.47201,99.70493913,226.4333493,138.8973443,0.152166061
Compound_I-N-233,19.83369725,909.0577321,26.29618959,56.47647187,65.61836956,0.14081655
Compound_I-N-234,50.7968453,90010.94293,79.36496311,176.3507778,124.3291366,0.201795373
Compound_I-N-235,22.69432008,1574.574461,44.07096946,109.9209231,91.40803498,0.150785834
Compound_I-N-236,21.73359085,1581.483661,39.74702683,78.53072077,74.07455711,0.156817737
Compound_I-N-237,24.47361456,2382.967654,47.50693845,70.19178396,86.10501942,0.311481921
Compound_I-N-238,39.21521614,69836.05355,71.3897812,122.3398945,137.6013406,0.184737396
Compound_I-N-239,18.96046253,361.7499594,29.83239706,62.38327917,59.05907846,0.127773636
Compound_I-N-240,16.47417849,596.1947647,28.20419788,53.9885671,59.6597508,0.117297255
Compound_I-N-241,14.75809625,200.5774051,20.9274485,33.35190951,38.76269077,0.241981987
Compound_I-N-243,25.06284509,45108.60566,56.02842414,132.8608098,102.1146377,0.271744011
Compound_I-N-244,34.58150959,63388.48205,69.74781005,189.0247539,135.5758994,0.26605369
Compound_I-N-246,33.20048667,5574.597407,71.04436578,137.5253648,119.4094233,0.364784045
Compound_I-N-247,28.34000093,35932.77892,73.54125915,140.1767139,117.080668,0.170615546
Compound_I-N-248,30.54846652,19859.12804,60.79094869,99.20432977,102.4418378,0.137405145
Compound_I-N-249,26.88846511,7315.496254,38.56267801,98.0481388,64.53660999,0.136918648
Compound_I-N-250,44.42048838,34770270.44,100.4645517,234.3917466,158.2988573,0.214415975
Compound_I-N-251,16.52380284,1677.298946,26.55635416,56.77666959,57.88973907,0.102454597
Compound_I-N-252,30.14801542,6926.201298,57.78269375,103.4644275,96.39004153,0.232734087
Compound_I-N-253,27.65593495,3437.504158,55.73293067,115.7466182,92.82969998,0.202749095
Compound_I-N-254,41.41919201,87063.40111,94.75878963,241.7414219,177.7850706,0.230204602
Compound_I-N-255,6.264783431,23.62401308,7.172250681,8.985113677,15.36157853,0.083187398
Compound_I-N-256,19.35962175,1171.095154,32.82193194,54.10437084,57.37998704,0.158223077
Compound_I-N-257,19.15531923,3184.321657,40.0371873,93.6656832,77.1638164,0.127011466
Compound_I-N-258,27.70279785,2687.079872,43.97225648,74.52258504,81.82417651,0.203305505
Compound_I-N-259,17.8442667,165.6875092,31.82404917,42.81170038,51.65819055,0.272147054
Compound_I-N-260,10.66583442,180.408434,18.72107731,31.28563197,27.58975314,0.105477609
Compound_I-N-261,27.7973667,111743.344,75.12539936,148.0968734,126.3837796,0.160238268
Compound_I-N-262,24.64613393,2330.262363,60.94473249,144.8688997,105.9035646,0.139409493
Compound_I-N-263,33.12563074,56235.37647,62.00024281,98.02630958,119.3818731,0.159057139
Compound_I-N-264,28.42166635,2398.532415,59.46459846,105.9400025,90.06765948,0.479719248
Compound_I-N-265,17.02434722,251.4035064,22.83750248,39.27350861,46.8989353,0.172828391
Compound_I-N-266,29.95251812,4404.776063,47.70367759,134.4806057,86.23558383,0.162123396
Compound_I-N-267,8.246545568,35.60746498,9.264237513,11.81085073,21.96303341,0.092762163
Compound_I-N-268,16.24291998,215.8271967,20.2347188,34.59838034,42.31718078,0.163715472
Compound_I-N-269,18.81652344,253.9446566,34.82938458,57.22965443,56.51445817,0.249255066
Compound_I-N-270,29.94148978,4601.462402,63.22607054,117.1506864,92.65059224,0.376519258
Compound_I-N-272,10.91311033,53.47868958,11.5938981,15.81694196,24.90506589,0.067795267
Compound_I-N-273,7.49837345,26.73392205,5.571984907,8.064477906,14.44103029,0.074269293
Compound_I-N-274,28.20682449,5012.029529,42.30300266,123.7404835,75.69839062,0.092525003
Compound_I-N-275,38.63438772,650024.8064,95.29712562,232.1556129,147.7329275,0.193988666
Compound_I-N-276,19.95704055,2117.015843,47.43771073,100.9644494,74.51768614,0.139127176
Compound_I-N-277,30.73350827,10172.38981,68.43800624,165.9584916,127.9501819,0.198434442
Compound_I-N-278,24.76178591,4853.155777,92.79569793,97.94580937,69.59765974,0.108336955
Compound_I-N-279,30.59594216,12799.23073,77.06963988,177.559843,125.9572997,0.158398671
Compound_I-N-280,35.42888651,35476.80791,85.45534985,177.5834817,137.5397262,0.178911948
Compound_I-N-281,31.87144655,1270.051872,64.92947599,121.0513847,92.93543782,0.386396845
Compound_I-N-282,26.34605102,1791.133435,44.94834698,120.1934231,81.98016008,0.184136477
Compound_I-N-283,15.20236227,267.9797992,28.85316944,47.87535349,45.48847338,0.248302791
Compound_I-N-284,28.65749777,3025.796599,53.81635469,99.57136396,92.33791002,0.158803476
Compound_I-N-285,28.4624111,5597.00088,62.7865183,115.9792324,95.44352414,0.23953925
Compound_I-N-286,6.067787527,24.93011992,9.649775783,9.940266579,18.20289206,0.080083215
Compound_I-N-287,34.29642037,3867842.467,86.98048213,226.4146876,130.7910515,0.337583181
Compound_I-N-288,12.11638551,94.49875748,15.36391935,25.45486015,24.92737298,0.148523273
Compound_I-N-289,12.22947591,41.8999424,8.091705352,15.6992887,20.29504758,0.098822645
Compound_I-N-290,35.59911217,95797.74005,70.59387814,172.2593616,121.2609707,0.272423721
Compound_I-O-1,16.12954322,122.1740739,15.61640329,22.22483386,40.81581765,0.153806959
Compound_I-O-2,14.62325373,49.06901365,10.9557928,11.55812427,27.26467149,0.135185736
Compound_I-O-3,6.934442679,30.17093978,8.728644282,9.08065778,17.69958531,0.141286962
Compound_I-O-4,54.11356025,149192.8157,105.8673159,178.6910997,170.7701068,0.633424298
Compound_I-O-5,11.64791223,61.45663142,11.52374523,16.31801096,27.33998492,0.13793781
Compound_I-O-6,11.81655782,53.78645616,11.66697903,15.45585065,26.36033979,0.150430754
Compound_I-O-7,26.82994834,1095.255733,43.90608667,61.7708489,69.7719232,0.258090161
Compound_I-O-8,73.9310511,N/A,298.497703,1743.772674,552.3457797,0.161883214
Compound_I-O-9,15.35633221,128.1701591,12.4080627,19.93161222,28.37786029,0.144196709
Compound_I-O-10,12.10794921,62.17230617,13.30680473,17.35282607,30.27989469,0.128090016
Compound_I-O-11,14.71158703,129.7875156,10.2075561,18.29163011,26.57554797,0.12475649
Compound_I-O-12,13.41146531,67.51616452,12.66895876,19.00404497,32.34350415,0.152941119
Compound_I-O-13,30.4448295,6612.082522,47.1350051,82.16057106,103.3203966,0.343266483
Compound_I-O-14,43.35616116,172745.6811,86.08945524,132.3905069,161.0323681,0.677593342
Compound_I-O-15,41.54719716,94638.50071,87.45997261,157.8212877,134.2340372,0.350210902
Compound_I-O-16,13.43564996,53.39328041,17.2826219,15.67763302,28.04279536,0.24919514
Compound_I-O-17,25.24620218,3918.314431,38.38855963,88.79380008,82.93230126,0.272473384
Compound_I-O-18,26.14307292,2321.166692,33.707915,62.89698842,91.99944629,0.316645184
Compound_I-O-19,9.821602679,34.51155265,7.513518869,11.63512465,16.82988236,0.117670745
Compound_I-O-20,42.11273539,3103.70677,77.90015965,115.7201193,93.42429977,0.419488206
Compound_I-O-21,43.23756366,2363.415475,92.56492873,132.1744476,107.7855011,0.487261409
Compound_I-O-22,12.9147241,52.24172957,11.81273222,13.27548683,29.77296681,0.138991469
Compound_I-O-23,17.08459252,61.97955109,11.87693353,17.17568778,31.1778531,0.158548699
Compound_I-O-24,16.8342388,83.82912162,15.83145331,19.9045765,45.95649379,0.223060275
Compound_I-O-25,35.14976717,917.1916489,58.69465428,80.73234286,81.01332572,0.321166503
Compound_I-O-26,63.12097469,38359.23824,144.8750021,245.8400932,187.271167,0.711915048
Compound_I-O-27,81.07423947,4141837.405,237.0630723,515.7340273,294.1370719,0.889538345
Compound_I-O-28,53.21820271,15092.27756,133.6052208,230.1017168,186.4690545,0.660699601
Compound_I-O-29,60.67110188,24209.18764,140.0409833,207.0398553,248.5176768,0.481226335
Compound_I-O-30,44.50431624,9789.891132,76.10711334,181.2769864,185.6268069,0.314642922
Compound_I-O-31,47.53176481,5438.665434,68.15156232,131.4674883,126.1635063,0.328788087
Compound_I-O-32,46.92655881,9019.195321,76.52725246,161.2806986,155.3718936,0.546622593
Compound_I-O-33,50.77264136,8501.204336,74.40264786,99.62756737,171.4747635,0.316228778
Compound_I-O-34,44.67795939,17186.79153,118.781852,211.7215862,170.9109404,0.551311545
Compound_I-O-35,36.60284728,1922.131163,60.41452868,102.8578671,123.0468472,0.509929008
Compound_I-O-36,45.41399493,11933.46358,84.94985266,209.0698061,158.8249451,0.470799595
Compound_I-O-37,51.77481771,21814.08817,102.9565637,193.4216672,173.8747162,0.349770083
Compound_I-O-38,47.29845858,44313.54199,84.20911352,163.7632735,133.4824666,0.392785102
Compound_I-O-39,39.0153069,8746.296846,75.4062426,192.3387547,115.2705979,0.425526383
Compound_I-O-40,55.72068556,12291.36934,79.68720915,112.9989859,184.0490766,0.265354589
Compound_I-O-41,50.54369145,18622.12502,114.2214952,247.4625499,201.1466661,0.352635091
Compound_I-O-42,47.8947513,2378.434313,63.46836962,136.1278356,120.5944602,0.298165996
Compound_I-O-43,43.5190123,20600.793,90.28780664,223.2740669,144.9947904,0.474193146
Compound_I-O-44,35.50003044,10470.22411,54.08875132,111.2499401,111.5901492,0.286076129
Compound_I-O-45,32.4105947,10089.46521,45.09792681,99.44931325,114.1966931,0.20466144
Compound_I-O-46,13.44631601,44.97975695,14.13926632,18.59560775,28.81123021,0.104036508
Compound_I-O-47,12.94309862,33.08863308,9.121055765,11.60390417,27.95442426,0.180367142
Compound_I-O-48,14.62065378,81.74289977,16.38839949,18.79995574,39.22527577,0.256486053
Compound_I-O-49,17.66049272,60.52621616,15.61967232,18.82408575,40.77039635,0.16617394
Compound_I-O-50,17.55042949,66.7610013,14.01052319,20.07054948,39.73082856,0.170610492
Compound_I-O-51,14.6150454,72.5620759,13.83210972,20.24431216,34.44507178,0.160286818
Compound_I-O-52,13.71831593,42.53472927,12.53050908,15.53282225,29.95020027,0.192521377
Compound_I-O-53,37.59730329,3133.661179,61.96249642,74.02485608,105.7347753,0.255143578
Compound_I-O-54,38.59596663,4798.583568,59.56731165,89.63329206,102.3525773,0.284411961
Compound_I-O-55,49.21423464,4839.085187,83.38914585,100.0574393,136.1996167,0.47912373
Compound_I-O-56,41.56212385,2320.880433,79.22321852,87.4794801,117.7800283,0.799681889
Compound_I-O-57,44.60711791,4399.784375,84.37654998,102.9222026,127.8918285,0.773848054
